"ID","Nombre","Referencia","Precio","Cantidad","Categoría","Imagen URL"
"2389","Esmalte permanente Wemmi Hema Free 1118",,"8.396000","1000","Esmaltes Wemmi Permanentes","https://wemmiprofesional.com/img/p/2/3/8/9/2389-large_default.jpg"
"2390","Esmalte permanente Wemmi Hema Free 1119",,"8.396000","1000","Esmaltes Wemmi Permanentes","https://wemmiprofesional.com/img/p/2/3/9/0/2390-large_default.jpg"
"2391","Esmalte permanente Wemmi Hema Free 1120",,"8.396000","1000","Esmaltes Wemmi Permanentes","https://wemmiprofesional.com/img/p/2/3/9/1/2391-large_default.jpg"
"473","Esterilizador con bolas de cuarzo Ref. MA-EST01","MA-EST01","10.000000","1000","Esterilizadores","https://wemmiprofesional.com/img/p/4/7/3/473-large_default.jpg"
"474","Esterilizador de calor seco REF. MA-EST02","MA-EST02","45.000000","1000","Esterilizadores","https://wemmiprofesional.com/img/p/4/7/4/474-large_default.jpg"
"475","Esterilizador UVA Ref. MA-EST04","MA-EST04","25.000000","1000","Esterilizadores","https://wemmiprofesional.com/img/p/4/7/5/475-large_default.jpg"
"477","Esterilizador calor seco hasta 200grados","MA-EST05","49.000000","1000","Esterilizadores","https://wemmiprofesional.com/img/p/4/7/7/477-large_default.jpg"
"478","Esterilizador UVA Ref. MA-EST06","MA-EST06","30.000000","1000","Esterilizadores","https://wemmiprofesional.com/img/p/4/7/8/478-large_default.jpg"
"719","Esterilizador con bolas de cuarzo Ref. MA-EST02","MA-EST02","12.000000","1000","Esterilizadores","https://wemmiprofesional.com/img/p/7/1/9/719-large_default.jpg"
"199","Gel Aloe vera. 500 ML","ES-ALO500ML","7.800000","1000","Estética","https://wemmiprofesional.com/img/p/1/9/9/199-large_default.jpg"
"200","Crema de manos aloe vera y manteca de karitÃ©. 1000 ML","ES-CMC1000ML","8.450000","1000","Estética","https://wemmiprofesional.com/img/p/2/0/0/200-large_default.jpg"
"201","Gel conductor fototerapia 1000 ML","ES-GLFOT1000ML","4.550000","1000","Estética","https://wemmiprofesional.com/img/p/2/0/1/201-large_default.jpg"
"213","Bandas higiénicas depilatorias Pack 100 unds.","ES-BD100UNDS","2.000000","1000","Estética","https://wemmiprofesional.com/img/p/2/1/3/213-large_default.jpg"
"1012","Crema anticelulítica frio/calor 1000 gr.","EST-ANTICEL","17.550000","1000","Estética","https://wemmiprofesional.com/img/p/1/0/1/2/1012-large_default.jpg"
"1013","Crema anti-estrías reafirmante 1000 ml","EST-ANTIES","16.250000","1000","Estética","https://wemmiprofesional.com/img/p/1/0/1/3/1013-large_default.jpg"
"1014","Crema de pies regeneradora 200 ml","EST-REGP","7.800000","1000","Estética","https://wemmiprofesional.com/img/p/1/0/1/4/1014-large_default.jpg"
"1015","Foto protector solar factor 50 200 ml","EST-FOTPR","10.500000","1000","Estética","https://wemmiprofesional.com/img/p/1/0/1/5/1015-large_default.jpg"
"1056","Crema hidratante al azuleno 250ml","ES-AZULCREM250ML","5.850000","1000","Estética","https://wemmiprofesional.com/img/p/1/0/5/6/1056-large_default.jpg"
"1065","Limpiador cítrico 500 ml (aroma limón)","ES-LIMLI500ML","9.100000","1000","Estética","https://wemmiprofesional.com/img/p/1/0/6/5/1065-large_default.jpg"
"1095","Crema de pies exfoliante de pies 200 ml","EST-REGP","7.800000","1000","Estética","https://wemmiprofesional.com/img/p/1/0/9/5/1095-large_default.jpg"
"1125","Gel para cuerpo. 500 ml","WM-6008","5.826000","1000","Estética","https://wemmiprofesional.com/img/p/1/1/2/5/1125-large_default.jpg"
"1238","Bandas higiÃ©nicas depilatorias 100 UNDS","EST-BND100","1.500000","999","Estética","https://wemmiprofesional.com/img/p/1/2/3/8/1238-large_default.jpg"
"2058","Bandas depilatorias higiÃ©nicas 100 unds 22x7 cms",,"1.600000","1000","Estética","https://wemmiprofesional.com/img/p/2/0/5/8/2058-large_default.jpg"
"2246","Crema de Masaje Hidratante Misscol","MSC6000","18.080000","1000","Estética","https://wemmiprofesional.com/img/p/2/2/4/6/2246-large_default.jpg"
"2408","Jelly Spa Pedicure de Mango 350g",,"43.719000","1000","Estética","https://wemmiprofesional.com/img/p/2/4/0/8/2408-large_default.jpg"
"2409","Jelly Spa Pedicure de Frutos Rojos 350g",,"43.719000","1000","Estética","https://wemmiprofesional.com/img/p/2/4/0/9/2409-large_default.jpg"
"2410","Jelly Spa Pedicure de Frutos Rojos 750g",,"74.876000","1000","Estética","https://wemmiprofesional.com/img/p/2/4/1/0/2410-large_default.jpg"
"214","Mix de 8 mm a 12 mm. Grosor 0.15 Curvatura C","PES-LUXC15","9.900000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/2/1/4/214-large_default.jpg"
"215","Mix de 8 mm a 12 mm. Grosor 0.20 Curvatura C","PES-LUXC20","9.900000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/2/1/5/215-large_default.jpg"
"216","Mix de 8 mm a 12 mm. Grosor 0.15 Curvatura D","PES-LUXD15","9.900000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/2/1/6/216-large_default.jpg"
"219","Mix de 8 mm a 12 mm. Grosor 0.07 Curvatura D","PES-LUXD05","9.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/2/1/9/219-large_default.jpg"
"220","Mix de 8 mm a 12 mm. Grosor 0.10 Curvatura D","PES-LUXD010","9.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/2/2/0/220-large_default.jpg"
"221","Mix de 8 mm a 12 mm. Grosor 0.15 Curvatura D","PES-LUXD015","9.900000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/2/2/1/221-large_default.jpg"
"222","Mix de 8 mm a 12 mm. Grosor 0.05 Curvatura C","PES-LUXC05","9.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/2/2/2/222-large_default.jpg"
"223","Mix de 8 mm a 12 mm. Grosor 0.15 Curvatura C","PES-LUXC015S","9.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/2/2/3/223-large_default.jpg"
"240","Eyelashes grupo 6D 8 mm","PES-6D8MM","3.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/2/4/0/240-large_default.jpg"
"241","Eyelashes grupo 6D 10 mm","PES-6D10MM","3.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/2/4/1/241-large_default.jpg"
"242","Eyelashes grupo 6D 12 mm","PES-6D12MM","3.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/2/4/2/242-large_default.jpg"
"243","Eyelashes grupo 6D 14 mm","PES-6D14MM","3.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/2/4/3/243-large_default.jpg"
"244","Eyelashes grupo 3D 8 mm","PES-3D82MM","3.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/2/4/4/244-large_default.jpg"
"897","Pestaña Luxury mink Lashes 8 mm 0.15 C","PES-LUXNEW8MM","4.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/8/9/7/897-large_default.jpg"
"898","Pestaña Luxury mink Lashes 9 mm 0.15 C","PES-LUXNEW9MM","4.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/8/9/8/898-large_default.jpg"
"899","Pestaña Luxury mink Lashe 10 mm 0.15 C","PES-LUXNEW10MM","4.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/8/9/9/899-large_default.jpg"
"900","Pestaña Luxury mink Lashe 11 mm 0.15 C","PES-LUXNEW11MM","4.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/9/0/0/900-large_default.jpg"
"901","Pestaña Luxury mink Lashes 12 mm 0.15 C","PES-LUXNEW12MM","4.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/9/0/1/901-large_default.jpg"
"902","Pestaña Luxury mink Lashes 13 mm 0.15 C","PES-LUXNEW13MM","4.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/9/0/2/902-large_default.jpg"
"903","Pestaña Luxury mink Lashes 14 mm 0.15 C","PES-LUXNEW13MM","4.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/9/0/3/903-large_default.jpg"
"904","Natural Lashes 8 mm 0.10 C","PES-LUXNEWNA8MM","5.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/9/0/4/904-large_default.jpg"
"905","Natural Lashes 9 mm 0.10 C","PES-LUXNEWNA9MM","5.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/9/0/5/905-large_default.jpg"
"906","Natural Lashe10 mm 0.10 C","PES-LUXNEWNA10MM","5.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/9/0/6/906-large_default.jpg"
"907","Natural Lashe 11 mm 0.10 C","PES-LUXNEWNA10MM","5.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/9/0/7/907-large_default.jpg"
"908","Natural Lashe 12 mm 0.10 C","PES-LUXNEWNA12MM","5.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/9/0/8/908-large_default.jpg"
"909","Natural Lashe 13 mm 0.10 C","PES-LUXNEWNA12MM","5.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/9/0/9/909-large_default.jpg"
"910","Natural Lashe 14 mm 0.10 C","PES-LUXNEWNA12MM","5.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/9/1/0/910-large_default.jpg"
"911","Natural Lashe 15 mm 0.10 C","PES-LUXNEWNA12MM","5.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/9/1/1/911-large_default.jpg"
"912","Mix de 8 mm a 15 mm. Grosor 0.10 Curvatura C","PES-LUXC15","5.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/9/1/2/912-large_default.jpg"
"913","Mix de 8 mm a 15 mm. Grosor 0.15 Curvatura C","PES-LUXC15","5.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/9/1/3/913-large_default.jpg"
"914","Mix de 8 mm a 15 mm. Grosor 0.20 Curvatura C","PES-LUXC15","5.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/9/1/4/914-large_default.jpg"
"915","Eyelashes grupo 8 mm","PES-8MM","3.500000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/9/1/5/915-large_default.jpg"
"2028","Extensiones de pestañas Clover 0.05 C Mix","MMPS8041","8.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/2/0/2/8/2028-large_default.jpg"
"2029","Extensiones de pestañas YY 0.07C Mix","MMPS8041","8.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/2/0/2/9/2029-large_default.jpg"
"2030","Natural Mink pestañas color Caramelo (C-Mix)","MMPS8040","8.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/2/0/3/0/2030-large_default.jpg"
"2031","Natural Mink pestañas color multicolor (C-talla Única)","MMPS8040","8.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/2/0/3/1/2031-large_default.jpg"
"2036","Parches para extensiones de pestañas pack 50 pares",,"5.000000","1000","Extensiones de pestañas","https://wemmiprofesional.com/img/p/2/0/3/6/2036-large_default.jpg"
"1330","Cilindros abrasivos para fresa 60","SM900260","3.264000","1000","Fresas","https://wemmiprofesional.com/img/p/1/3/3/0/1330-large_default.jpg"
"1331","Cilindros abrasivos para fresa 80","SM900280","3.264000","1000","Fresas","https://wemmiprofesional.com/img/p/1/3/3/1/1331-large_default.jpg"
"1332","Cilindros abrasivos para fresa 120","SM9002120","3.264000","1000","Fresas","https://wemmiprofesional.com/img/p/1/3/3/2/1332-large_default.jpg"
"1400","Cilindros abrasivos para fresa 100 Unds. + fresa","SM9002B","3.925000","1000","Fresas","https://wemmiprofesional.com/img/p/1/4/0/0/1400-large_default.jpg"
"1401","Cilindros abrasivos para fresa 100 Unds.","SM9002Ba","3.925000","1000","Fresas","https://wemmiprofesional.com/img/p/1/4/0/1/1401-large_default.jpg"
"162","Paint Gel 5 Gramos Black & White","Ref. NA-PBW5G","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/1/6/2/162-large_default.jpg"
"163","Uv/led builder gel 30 G transparente","Ref. NA-BG15G","8.429000","1000","Gel","https://wemmiprofesional.com/img/p/1/6/3/163-large_default.jpg"
"164","Uv/led builder Cover gel 15 G","Ref. NA-BG15G","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/1/6/4/164-large_default.jpg"
"611","Uv/led builder gel. 15 G. Cover","Ref. NA-BG15G","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/6/1/1/611-large_default.jpg"
"612","Uv/led builder gel. 30 G. Violeta","Ref. NA-BG330G","13.016000","1000","Gel","https://wemmiprofesional.com/img/p/6/1/2/612-large_default.jpg"
"656","Uv/led builder gel. 15 G. White","Ref. NA-BG30G","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/6/5/6/656-large_default.jpg"
"657","Uv/led builder gel. 15 G. Cover Dark","Ref. NA-BG15G","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/6/5/7/657-large_default.jpg"
"658","Uv/led builder gel. 15 G. Pink","Ref. NA-BG30G","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/6/5/8/658-large_default.jpg"
"659","Uv/led builder gel. 15 G. Transparente","Ref. NA-BG15G","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/6/5/9/659-large_default.jpg"
"732","Uv/led builder gel 30 G Violeta","Ref. NA-BG30vG","8.429000","1000","Gel","https://wemmiprofesional.com/img/p/7/3/2/732-large_default.jpg"
"733","Uv/led builder Cover dark gel 15 G","Ref. NA-BG15G","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/7/3/3/733-large_default.jpg"
"789","ACRY/POLY GEL LIGTH PINK 60MG","NA-ACRYPOLYLP60","13.016000","1000","Gel","https://wemmiprofesional.com/img/p/7/8/9/789-large_default.jpg"
"790","ACRY/POLY GEL COVER PINK 60MG","NA-ACRYPOLYCP60","13.016000","1000","Gel","https://wemmiprofesional.com/img/p/7/9/0/790-large_default.jpg"
"791","ACRY/POLY GEL CLEAR 60MG","NA-ACRYPOLYC60","13.016000","1000","Gel","https://wemmiprofesional.com/img/p/7/9/1/791-large_default.jpg"
"963","Araña Gel 8 g. Gold","NA-ARAGELGOLD","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/9/6/3/963-large_default.jpg"
"964","Araña Gel 8 g. Silver","NA-ARAGELSILVER","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/9/6/4/964-large_default.jpg"
"965","Araña Gel 8 g. Black","NA-ARAGELBLK","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/9/6/5/965-large_default.jpg"
"966","Araña Gel 8 g. White","NA-ARAGELW","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/9/6/6/966-large_default.jpg"
"967","Araña Gel 8 g. Red","NA-ARAGELRED","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/9/6/7/967-large_default.jpg"
"1229","ACRY/POLY Gel Glitter 001","NA-ACRYPOLYGLI001","7.809000","1000","Gel","https://wemmiprofesional.com/img/p/1/2/2/9/1229-large_default.jpg"
"1230","ACRY/POLY Gel Glitter 002","NA-ACRYPOLYGLI002","7.809000","1000","Gel","https://wemmiprofesional.com/img/p/1/2/3/0/1230-large_default.jpg"
"1231","ACRY/POLY Gel Glitter 003","NA-ACRYPOLYGLI003","7.809000","1000","Gel","https://wemmiprofesional.com/img/p/1/2/3/1/1231-large_default.jpg"
"1232","ACRY/POLY Gel Glitter 004","NA-ACRYPOLYGLI004","7.809000","1000","Gel","https://wemmiprofesional.com/img/p/1/2/3/2/1232-large_default.jpg"
"1233","ACRY/POLY Gel Glitter 005","NA-ACRYPOLYGLI005","7.809000","1000","Gel","https://wemmiprofesional.com/img/p/1/2/3/3/1233-large_default.jpg"
"1234","ACRY/POLY Gel Glitter 006","NA-ACRYPOLYGLI006","7.809000","1000","Gel","https://wemmiprofesional.com/img/p/1/2/3/4/1234-large_default.jpg"
"1235","ACRY/POLY Gel Glitter 007","NA-ACRYPOLYGLI007","7.809000","1000","Gel","https://wemmiprofesional.com/img/p/1/2/3/5/1235-large_default.jpg"
"1236","ACRY/POLY Gel Glitter 008","NA-ACRYPOLYGLI008","7.809000","1000","Gel","https://wemmiprofesional.com/img/p/1/2/3/6/1236-large_default.jpg"
"1237","ACRY/POLY Gel Glitter 009","NA-ACRYPOLYGLI009","7.809000","1000","Gel","https://wemmiprofesional.com/img/p/1/2/3/7/1237-large_default.jpg"
"1240","Araña Gel NEW 5 g. Blanco","NA-ARAGELNGOLD","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/1/2/4/0/1240-large_default.jpg"
"1241","Araña Gel NEW 5 g. negro","NA-ARAGELNNEG","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/1/2/4/1/1241-large_default.jpg"
"1242","Araña Gel NEW 5 g. Oro","NA-ARAGELNORO","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/1/2/4/2/1242-large_default.jpg"
"1243","Araña Gel NEW 5 g. Seda plata","NA-ARAGELSEDPT","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/1/2/4/3/1243-large_default.jpg"
"1244","Araña Gel NEW 5 g. Púrpura","NA-ARAGELPUR","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/1/2/4/4/1244-large_default.jpg"
"1245","Araña Gel NEW 5 g. Seda Púrpura","NA-ARAGELSPUR","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/1/2/4/5/1245-large_default.jpg"
"1246","Araña Gel NEW 5 g. Rojo","NA-ARAGELRO","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/1/2/4/6/1246-large_default.jpg"
"1247","Araña Gel NEW 5 g. Seda Rojo","NA-ARAGELSEDRO","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/1/2/4/7/1247-large_default.jpg"
"1248","Araña Gel NEW 5 g. Seda Oro","NA-ARAGELSEDOR","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/1/2/4/8/1248-large_default.jpg"
"1249","Araña Gel NEW 5 g. Seda Rosa","NA-ARAGELSEDROS","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/1/2/4/9/1249-large_default.jpg"
"1307","ACRY/POLY GEL Floral 60MG","NA-ACRYPOLYC60FLO","13.016000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/0/7/1307-large_default.jpg"
"1308","ACRY/POLY GEL Banana 60MG","NA-ACRYPOLYC60BA","13.016000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/0/8/1308-large_default.jpg"
"1309","ACRY/POLY GEL Cielo 60MG","NA-ACRYPOLYC60CIE","13.016000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/0/9/1309-large_default.jpg"
"1310","ACRY/POLY GEL Lavanda 60MG","NA-ACRYPOLYC60LA","13.016000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/1/0/1310-large_default.jpg"
"1311","ACRY/POLY GEL menta 60 g.","NA-ACRYPOLYMEN","13.016000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/1/1/1311-large_default.jpg"
"1353","ACRY/POLY GEL Seminail Bright White","NA-ACRYPOLYSEMBW","13.016000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/5/3/1353-large_default.jpg"
"1354","ACRY/POLY GEL Seminail Cover","NA-ACRYPOLYSEMCO","13.016000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/5/4/1354-large_default.jpg"
"1355","ACRY/POLY GEL Seminail Cover Pink","NA-ACRYPOLYSEMCP","13.016000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/5/5/1355-large_default.jpg"
"1356","ACRY/POLY GEL Seminail light Pink","NA-ACRYPOLYSEMCP","13.016000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/5/6/1356-large_default.jpg"
"1357","ACRY/POLY GEL Seminail natural","NA-ACRYPOLYSEMNAT","13.016000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/5/7/1357-large_default.jpg"
"1358","ACRY/POLY GEL Seminail White soft","NA-ACRYPOLYSEMWS","13.016000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/5/8/1358-large_default.jpg"
"1359","Glitter gel Seminail 001 7 ml.","NA-GLGEL01","8.400000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/5/9/1359-large_default.jpg"
"1360","Glitter gel Seminail 002 7 ml.","NA-GLGEL01","8.400000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/6/0/1360-large_default.jpg"
"1361","Glitter gel Seminail 003 7 ml.","NA-GLGEL03","8.400000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/6/1/1361-large_default.jpg"
"1362","Glitter gel Seminail 004 7 ml.","NA-GLGEL04","8.400000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/6/2/1362-large_default.jpg"
"1363","Glitter gel Seminail 005 7 ml.","NA-GLGEL05","8.400000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/6/3/1363-large_default.jpg"
"1364","Glitter gel Seminail 006 7 ml.","NA-GLGEL06","8.400000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/6/4/1364-large_default.jpg"
"1365","Glitter gel Seminail 007 7 ml.","NA-GLGEL07","8.400000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/6/5/1365-large_default.jpg"
"1366","Glitter gel Seminail 008 7 ml.","NA-GLGEL08","8.400000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/6/6/1366-large_default.jpg"
"1367","Glitter gel Seminail 009 7 ml.","NA-GLGEL09","8.400000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/6/7/1367-large_default.jpg"
"1368","Glitter gel Seminail 010 7 ml.","NA-GLGEL10","8.400000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/6/8/1368-large_default.jpg"
"1369","Glitter gel Seminail 011 7 ml.","NA-GLGEL11","8.400000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/6/9/1369-large_default.jpg"
"1370","Glitter gel Seminail 013 7 ml.","NA-GLGEL13","8.400000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/7/0/1370-large_default.jpg"
"1371","Glitter gel Seminail 014 7 ml.","NA-GLGEL14","8.400000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/7/1/1371-large_default.jpg"
"1372","Glitter gel Seminail 016 7 ml.","NA-GLGEL16","8.400000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/7/2/1372-large_default.jpg"
"1373","Glitter gel Seminail 015 7 ml.","NA-GLGEL15","8.400000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/7/3/1373-large_default.jpg"
"1374","Glitter gel Seminail 018 7 ml.","NA-GLGEL18","8.400000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/7/4/1374-large_default.jpg"
"1385","Blooming Gel 7 ml","NA-BLMG","6.487000","1000","Gel","https://wemmiprofesional.com/img/p/1/3/8/5/1385-large_default.jpg"
"1415","Glitter gel Seminail 001 7 ml.","NA-GLGEL01","8.400000","1000","Gel","https://wemmiprofesional.com/img/p/1/4/1/5/1415-large_default.jpg"
"1440","Gel 3D art Negro","NA-GEL3DNEG","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/1/4/4/0/1440-large_default.jpg"
"1441","Gel 3D art Blanco","NA-GEL3DNEG","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/1/4/4/1/1441-large_default.jpg"
"1442","Gel 3D art Rojo","NA-GEL3DROJ","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/1/4/4/2/1442-large_default.jpg"
"1443","Gel 3D art Verde","NA-GEL3DVERDE","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/1/4/4/3/1443-large_default.jpg"
"1444","Gel 3D art Azul","NA-GEL3DAZUL","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/1/4/4/4/1444-large_default.jpg"
"1445","Gel 3D art amarillo","NA-GEL3DAM","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/1/4/4/5/1445-large_default.jpg"
"1446","Gel 3D art plata","NA-GEL3DAM","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/1/4/4/6/1446-large_default.jpg"
"1447","Gel 3D art Dorado","NA-GEL3DAM","4.545000","1000","Gel","https://wemmiprofesional.com/img/p/1/4/4/7/1447-large_default.jpg"
"1708","Glitter Acryl/Poly gel 30 ml 001","NA-ACRYPO001","7.809000","1000","Gel","https://wemmiprofesional.com/img/p/1/7/0/8/1708-large_default.jpg"
"1709","Glitter Acryl/Poly gel 30 ml 002","NA-ACRYPO002","7.809000","1000","Gel","https://wemmiprofesional.com/img/p/1/7/0/9/1709-large_default.jpg"
"1710","Glitter Acryl/Poly gel 30 ml 003","NA-ACRYPO003","7.809000","1000","Gel","https://wemmiprofesional.com/img/p/1/7/1/0/1710-large_default.jpg"
"1711","Glitter Acryl/Poly gel 30 ml 004","NA-ACRYPO004","7.809000","1000","Gel","https://wemmiprofesional.com/img/p/1/7/1/1/1711-large_default.jpg"
"1712","Glitter Acryl/Poly gel 30 ml 005","NA-ACRYPO005","7.809000","1000","Gel","https://wemmiprofesional.com/img/p/1/7/1/2/1712-large_default.jpg"
"1713","Glitter Acryl/Poly gel 30 ml 006","NA-ACRYPO006","7.809000","1000","Gel","https://wemmiprofesional.com/img/p/1/7/1/3/1713-large_default.jpg"
"1714","Glitter Acryl/Poly gel 30 ml 007","NA-ACRYPO007","7.809000","1000","Gel","https://wemmiprofesional.com/img/p/1/7/1/4/1714-large_default.jpg"
"1715","Glitter Acryl/Poly gel 30 ml 008","NA-ACRYPO008","7.809000","1000","Gel","https://wemmiprofesional.com/img/p/1/7/1/5/1715-large_default.jpg"
"1716","Glitter Acryl/Poly gel 30 ml 009","NA-ACRYPO009","7.809000","1000","Gel","https://wemmiprofesional.com/img/p/1/7/1/6/1716-large_default.jpg"
"1717","Glitter Acryl/Poly gel 30 ml 009","NA-ACRYPO009","7.809000","1000","Gel","https://wemmiprofesional.com/img/p/1/7/1/7/1717-large_default.jpg"
"1722","ACRYL/POLY GEL PINK 60g","NA-ACRYPINK60G","13.016000","1000","Gel","https://wemmiprofesional.com/img/p/1/7/2/2/1722-large_default.jpg"
"1832","Builder gel - Clear 50 ml","MM1130","8.429000","1000","Gel","https://wemmiprofesional.com/img/p/1/8/3/2/1832-large_default.jpg"
"1833","Builder gel - Cover pink 50 ml","MM1133","8.429000","1000","Gel","https://wemmiprofesional.com/img/p/1/8/3/3/1833-large_default.jpg"
"1834","Builder gel - Pink 50 ml","MM1129","8.429000","1000","Gel","https://wemmiprofesional.com/img/p/1/8/3/4/1834-large_default.jpg"
"1835","Builder gel - Cover 50 ml","MM1128","8.429000","1000","Gel","https://wemmiprofesional.com/img/p/1/8/3/5/1835-large_default.jpg"
"1836","Builder gel - White 50 ml","MM1127","8.429000","1000","Gel","https://wemmiprofesional.com/img/p/1/8/3/6/1836-large_default.jpg"
"1886","ACRYL/POLY GEL PINK 60g","NA-ACRYPINK60G","13.016000","1000","Gel","https://wemmiprofesional.com/img/p/1/8/8/6/1886-large_default.jpg"
"2415","Efecto Silver de Wemmi 10ml","WM1300","10.000000","1000","Gel","https://wemmiprofesional.com/img/p/2/4/1/5/2415-large_default.jpg"
"1318","Crackle Gel 01 7 ml","SM9509","6.487000","1000","Gel ","https://wemmiprofesional.com/img/p/1/3/1/8/1318-large_default.jpg"
"1319","Crackle Gel 02 7 ml","SM9509","6.487000","1000","Gel ","https://wemmiprofesional.com/img/p/1/3/1/9/1319-large_default.jpg"
"1320","Crackle Gel 03 7 ml","SM9509","6.487000","1000","Gel ","https://wemmiprofesional.com/img/p/1/3/2/0/1320-large_default.jpg"
